,code_module,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,disability,final_result,After_Click,Before_Click,date_registration,date_unregistration,Late_submission,Code_Category
29647,5,0,8,2,1,1,0,0,0,99.0,0.0,15.0,1,20.0,0
29648,5,1,8,0,2,0,0,0,1,2593.0,8.0,37.0,0,0.0,0
29649,5,1,3,0,3,0,0,0,0,16.0,0.0,44.0,1,20.0,0
29650,5,0,6,0,4,1,0,0,0,2364.0,174.0,23.0,0,1.0,0
29651,5,1,4,2,0,0,0,0,0,175.0,16.0,44.0,1,1.0,0
29652,5,0,4,0,3,0,0,0,0,0.0,0.0,44.0,1,20.0,0
29653,5,1,11,2,5,1,0,0,0,55.0,22.0,42.0,1,20.0,0
29654,5,1,5,0,3,1,0,1,0,0.0,2.0,44.0,1,20.0,0
29655,5,1,3,2,1,0,0,0,0,145.0,0.0,30.0,0,1.0,0
29656,5,1,3,0,2,0,0,0,0,0.0,0.0,43.0,1,20.0,0
29657,5,0,5,2,1,0,0,1,0,0.0,0.0,37.0,1,20.0,0
29658,5,1,5,0,1,0,0,0,0,0.0,0.0,34.0,1,20.0,0
29659,5,0,12,2,7,0,0,0,0,0.0,0.0,31.0,1,20.0,0
29660,5,0,12,2,2,0,0,0,1,8642.0,71.0,10.0,0,1.0,0
29661,5,0,2,0,3,0,0,0,0,218.0,0.0,41.0,1,1.0,0
29662,5,1,11,2,4,0,0,1,1,2075.0,219.0,32.0,0,2.0,0
29663,5,1,9,0,2,0,0,0,1,3058.0,159.0,25.0,0,1.0,0
29664,5,1,1,2,3,0,0,0,1,1591.0,111.0,38.0,0,0.0,0
29665,5,1,0,2,5,0,0,0,0,0.0,43.0,38.0,1,20.0,0
29666,5,1,3,2,2,0,0,0,1,1558.0,231.0,31.0,0,1.0,0
29667,5,1,0,2,4,0,0,0,0,0.0,2.0,42.0,0,20.0,0
29668,5,0,0,0,4,0,0,0,0,71.0,0.0,31.0,1,20.0,0
29669,5,0,11,0,3,0,0,0,1,3465.0,395.0,42.0,0,1.0,0
29670,5,1,7,2,6,0,0,0,0,640.0,78.0,41.0,1,0.0,0
29671,5,1,6,1,1,0,0,0,1,1677.0,29.0,29.0,0,3.0,0
29672,5,1,3,2,0,0,0,0,0,0.0,0.0,38.0,1,20.0,0
29673,5,1,5,2,8,0,0,0,0,151.0,4.0,28.0,0,0.0,0
29674,5,1,6,1,7,0,0,0,1,3402.0,41.0,23.0,0,0.0,0
29675,5,1,6,0,4,1,0,0,0,0.0,1.0,38.0,1,20.0,0
29676,5,1,1,1,6,0,0,0,1,1317.0,3.0,38.0,0,0.0,0
29677,5,1,3,2,1,0,0,1,0,164.0,3.0,23.0,1,20.0,0
29678,5,1,11,0,0,1,0,0,0,0.0,3.0,7.0,1,20.0,0
29679,5,0,6,1,8,1,0,0,1,6903.0,180.0,22.0,0,0.0,0
29680,5,1,6,0,2,1,0,0,0,3675.0,24.0,25.0,0,1.0,0
29681,5,1,1,2,8,0,0,0,1,2809.0,203.0,38.0,0,1.0,0
29682,5,1,7,0,6,0,0,0,0,384.0,44.0,25.0,1,1.0,0
29683,5,1,5,2,5,0,0,0,0,18.0,4.0,22.0,1,20.0,0
29684,5,1,8,0,7,0,0,0,0,3.0,0.0,37.0,0,20.0,0
29685,5,1,11,2,6,0,0,0,0,23.0,4.0,23.0,1,20.0,0
29686,5,1,11,2,9,0,0,0,1,3263.0,17.0,37.0,0,3.0,0
29687,5,1,0,1,9,0,0,0,1,1170.0,475.0,36.0,0,2.0,0
29688,5,0,6,2,2,1,0,0,0,14.0,15.0,22.0,0,20.0,0
29689,5,0,6,2,3,0,0,0,0,5177.0,474.0,29.0,0,3.0,0
29690,5,1,6,2,0,0,0,0,0,1014.0,85.0,22.0,0,0.0,0
29691,5,1,3,1,3,1,0,0,0,3136.0,4.0,17.0,0,4.0,0
29692,5,1,1,2,5,1,0,0,0,0.0,0.0,37.0,1,20.0,0
29693,5,1,8,2,8,0,0,0,1,2323.0,27.0,7.0,0,0.0,0
29694,5,1,6,1,5,0,0,0,1,4927.0,103.0,28.0,0,0.0,0
29695,5,1,5,2,5,0,0,0,0,116.0,75.0,36.0,1,1.0,0
29696,5,1,1,0,4,0,0,0,1,1897.0,22.0,36.0,0,0.0,0
29697,5,1,5,0,0,1,0,0,1,4941.0,0.0,34.0,0,1.0,0
29698,5,0,7,0,9,1,0,0,1,4880.0,231.0,35.0,0,0.0,0
29699,5,0,1,1,1,0,0,0,1,5200.0,113.0,34.0,0,2.0,0
29700,5,1,5,2,9,0,0,0,0,0.0,0.0,30.0,1,20.0,0
29701,5,1,8,0,2,0,0,0,0,253.0,13.0,34.0,1,20.0,0
29702,5,1,5,2,5,0,0,0,1,2575.0,93.0,14.0,0,1.0,0
29703,5,1,1,0,8,0,0,0,0,0.0,0.0,29.0,1,20.0,0
29704,5,1,8,2,5,1,0,1,0,122.0,0.0,34.0,0,0.0,0
29705,5,1,6,0,6,0,0,0,1,1486.0,0.0,14.0,0,0.0,0
29706,5,1,2,0,0,0,0,0,1,4257.0,23.0,32.0,0,0.0,0
29707,5,1,11,0,6,0,0,0,1,3191.0,342.0,34.0,0,0.0,0
29708,5,1,3,0,1,1,0,0,1,5229.0,381.0,30.0,0,0.0,0
29709,5,1,8,0,1,0,0,0,0,628.0,64.0,32.0,0,0.0,0
29710,5,1,11,2,2,0,0,0,0,0.0,0.0,23.0,1,20.0,0
29711,5,1,0,2,5,0,0,0,1,2632.0,14.0,31.0,0,4.0,0
29712,5,1,9,0,1,0,0,0,0,21.0,0.0,32.0,1,20.0,0
29713,5,1,7,2,7,0,0,0,0,282.0,29.0,32.0,0,2.0,0
29714,5,1,11,1,9,0,0,0,1,4471.0,113.0,31.0,0,0.0,0
29715,5,1,0,0,9,0,0,0,1,2448.0,89.0,23.0,0,1.0,0
29716,5,1,4,0,0,0,0,0,0,0.0,81.0,29.0,1,20.0,0
29717,5,1,0,0,4,0,0,0,0,93.0,8.0,23.0,1,20.0,0
29718,5,1,12,2,8,0,0,0,1,2079.0,1.0,28.0,0,0.0,0
29719,5,1,10,0,4,1,0,0,1,5864.0,125.0,18.0,0,1.0,0
29720,5,1,5,0,1,0,0,1,1,1523.0,29.0,25.0,0,0.0,0
29721,5,1,8,2,8,0,0,0,0,0.0,0.0,25.0,1,20.0,0
29722,5,1,4,1,1,0,0,0,1,3653.0,68.0,23.0,0,8.0,0
29723,5,1,3,2,2,1,0,0,0,21.0,0.0,25.0,1,20.0,0
29724,5,0,2,1,7,0,0,0,1,3609.0,2.0,16.0,0,10.0,0
29725,5,1,2,0,9,0,0,0,1,3240.0,25.0,23.0,0,0.0,0
29726,5,1,4,2,0,1,0,0,0,8.0,23.0,30.0,1,20.0,0
29727,5,1,8,1,8,0,0,0,1,3478.0,104.0,16.0,0,1.0,0
29728,5,1,4,1,1,0,0,0,1,1179.0,85.0,23.0,0,0.0,0
29729,5,1,12,2,3,0,0,0,0,917.0,2.0,30.0,1,0.0,0
29730,5,1,0,0,5,1,0,0,1,3558.0,68.0,28.0,0,1.0,0
29731,5,1,3,0,8,0,0,0,0,13.0,20.0,29.0,0,20.0,0
29732,5,1,4,2,2,1,0,0,1,970.0,0.0,28.0,0,1.0,0
29733,5,0,3,2,3,0,0,0,1,5992.0,338.0,13.0,0,2.0,0
29734,5,1,12,2,0,0,0,0,0,300.0,13.0,29.0,1,1.0,0
29735,5,1,9,1,2,0,0,0,0,1304.0,111.0,15.0,0,0.0,0
29736,5,1,7,0,7,0,0,0,1,2753.0,106.0,29.0,0,0.0,0
29737,5,1,6,0,7,1,0,0,0,745.0,101.0,23.0,1,0.0,0
29738,5,0,5,2,0,1,0,0,1,3652.0,338.0,23.0,0,1.0,0
29739,5,0,6,1,4,1,0,0,0,0.0,0.0,22.0,0,20.0,0
29740,5,1,4,2,0,0,0,0,1,2349.0,10.0,22.0,0,1.0,0
29741,5,1,4,0,3,1,0,0,1,2686.0,121.0,28.0,0,0.0,0
29742,5,1,6,2,4,0,0,0,0,880.0,109.0,28.0,0,1.0,0
29743,5,1,1,2,4,0,0,0,0,28.0,0.0,28.0,1,20.0,0
29744,5,0,11,2,8,0,0,1,0,1014.0,114.0,25.0,1,0.0,0
29745,5,1,9,0,8,0,0,0,0,518.0,0.0,28.0,0,0.0,0
29746,5,0,11,0,0,0,0,0,0,0.0,0.0,25.0,1,20.0,0
29747,5,1,7,0,5,0,0,0,1,2014.0,0.0,25.0,0,2.0,0
29748,5,1,8,1,7,0,0,0,1,1500.0,71.0,25.0,0,1.0,0
29749,5,1,11,2,0,0,0,1,0,0.0,15.0,25.0,1,20.0,0
29750,5,1,7,0,6,0,0,0,0,18.0,0.0,25.0,1,20.0,0
29751,5,1,7,0,1,0,0,1,1,3171.0,751.0,25.0,0,0.0,0
29752,5,1,3,0,2,0,0,1,0,238.0,15.0,25.0,1,20.0,0
29753,5,1,1,0,2,0,0,0,0,0.0,8.0,25.0,0,20.0,0
29754,5,1,2,1,9,0,0,0,1,4028.0,54.0,23.0,0,0.0,0
29755,5,1,4,1,1,0,0,0,1,1963.0,271.0,9.0,0,0.0,0
29756,5,0,1,0,0,0,0,0,1,2574.0,12.0,14.0,0,0.0,0
29757,5,1,1,0,9,1,0,0,1,3651.0,235.0,15.0,0,0.0,0
29758,5,1,11,2,2,0,0,0,1,1485.0,51.0,23.0,0,1.0,0
29759,5,1,11,0,8,0,0,0,1,3050.0,5.0,14.0,0,6.0,0
29760,5,1,4,2,0,1,0,1,0,307.0,0.0,7.0,1,0.0,0
29761,5,1,4,0,1,1,0,0,0,1219.0,4.0,23.0,1,0.0,0
29762,5,1,2,1,9,0,0,0,0,556.0,46.0,15.0,1,0.0,0
29763,5,0,5,2,0,0,0,0,0,270.0,202.0,21.0,1,0.0,0
29764,5,1,5,2,2,1,0,0,0,114.0,74.0,23.0,1,20.0,0
29765,5,1,7,2,6,0,0,0,0,0.0,0.0,23.0,1,20.0,0
29766,5,1,4,1,1,1,0,0,0,0.0,0.0,20.0,1,20.0,0
29767,5,1,8,2,8,0,0,0,1,2162.0,41.0,20.0,0,1.0,0
29768,5,1,8,2,9,1,0,1,1,2034.0,0.0,15.0,0,3.0,0
29769,5,1,3,0,7,0,0,0,0,670.0,35.0,15.0,0,0.0,0
29770,5,0,12,2,0,0,0,1,0,0.0,0.0,16.0,1,20.0,0
29771,5,1,4,0,3,1,0,0,1,2786.0,153.0,22.0,0,0.0,0
29772,5,1,3,2,5,0,0,0,0,375.0,20.0,23.0,1,1.0,0
29773,5,1,9,0,7,0,0,0,0,693.0,4.0,9.0,0,0.0,0
29774,5,1,3,2,0,1,0,0,1,7894.0,203.0,20.0,0,3.0,0
29775,5,1,3,0,0,0,0,0,0,837.0,367.0,23.0,1,1.0,0
29776,5,1,3,2,0,0,0,0,0,0.0,0.0,23.0,1,20.0,0
29777,5,1,8,1,9,1,0,0,1,3486.0,170.0,22.0,0,0.0,0
29778,5,1,4,2,6,0,0,0,0,2337.0,37.0,22.0,1,0.0,0
29779,5,1,8,0,9,1,0,0,1,4519.0,0.0,15.0,0,0.0,0
29780,5,0,0,0,3,0,0,0,0,212.0,3.0,22.0,1,0.0,0
29781,5,1,9,2,3,0,0,0,0,906.0,176.0,18.0,0,1.0,0
29782,5,1,0,2,4,0,0,0,0,109.0,46.0,23.0,1,0.0,0
29783,5,1,5,0,6,0,0,0,0,1735.0,32.0,9.0,0,3.0,0
29784,5,0,7,2,6,0,0,1,1,2360.0,2.0,17.0,0,0.0,0
29785,5,0,9,2,3,0,0,1,0,1153.0,353.0,23.0,1,0.0,0
29786,5,1,8,0,4,0,0,0,1,2947.0,19.0,22.0,0,0.0,0
29787,5,1,1,2,2,1,0,0,0,60.0,6.0,22.0,1,20.0,0
29788,5,1,4,2,0,0,0,0,1,2059.0,52.0,13.0,0,0.0,0
29789,5,1,9,2,5,0,0,1,0,0.0,5.0,23.0,1,20.0,0
29790,5,1,2,2,9,1,0,0,1,7868.0,105.0,23.0,0,0.0,0
29791,5,1,2,1,8,0,0,0,0,0.0,0.0,23.0,1,20.0,0
29792,5,1,8,0,7,0,0,0,1,2691.0,41.0,21.0,0,0.0,0
29793,5,1,2,0,9,0,0,0,1,5252.0,133.0,23.0,0,0.0,0
29794,5,0,7,2,5,0,0,0,1,6095.0,76.0,21.0,0,0.0,0
29795,5,1,2,0,2,0,0,0,1,2120.0,46.0,21.0,0,3.0,0
29796,5,1,3,2,5,1,0,0,0,296.0,15.0,16.0,1,0.0,0
29797,5,1,6,0,1,0,0,0,0,205.0,3.0,22.0,0,1.0,0
29798,5,1,7,0,6,0,0,1,0,1674.0,0.0,22.0,0,0.0,0
29799,5,1,8,0,7,0,0,0,0,393.0,2.0,21.0,0,1.0,0
29800,5,1,3,0,9,0,0,0,0,750.0,72.0,22.0,0,0.0,0
29801,5,0,5,0,4,0,0,0,1,2247.0,21.0,15.0,0,0.0,0
29802,5,0,9,0,6,0,0,0,1,9369.0,198.0,22.0,0,0.0,0
29803,5,0,8,1,7,1,0,0,0,0.0,0.0,14.0,1,20.0,0
29804,5,1,5,0,0,0,0,0,0,1014.0,4.0,22.0,0,5.0,0
29805,5,0,3,0,0,0,0,0,1,1625.0,75.0,22.0,0,2.0,0
29806,5,1,7,0,9,0,0,0,1,894.0,0.0,22.0,0,8.0,0
29807,5,1,3,0,9,0,0,0,1,1786.0,26.0,22.0,0,0.0,0
29808,5,0,5,0,8,0,0,0,1,2967.0,0.0,21.0,0,0.0,0
29809,5,1,5,0,3,0,0,0,1,4716.0,283.0,17.0,0,0.0,0
29810,5,0,5,0,0,0,0,1,0,10.0,137.0,14.0,1,20.0,0
29811,5,0,4,2,4,0,0,0,0,0.0,0.0,20.0,1,20.0,0
29812,5,1,9,2,2,1,0,0,0,0.0,0.0,14.0,1,20.0,0
29813,5,1,9,2,3,0,0,0,0,2534.0,374.0,20.0,0,1.0,0
29814,5,1,5,2,2,0,0,0,0,1512.0,0.0,1.0,1,0.0,0
29815,5,1,11,0,1,0,0,0,1,1025.0,0.0,18.0,0,0.0,0
29816,5,1,8,2,4,0,0,0,0,125.0,35.0,18.0,0,1.0,0
29817,5,1,12,2,0,0,0,0,0,259.0,108.0,16.0,1,0.0,0
29818,5,1,12,2,9,0,0,1,0,0.0,0.0,14.0,1,20.0,0
29819,5,1,12,2,1,0,0,0,0,487.0,91.0,18.0,1,20.0,0
29820,5,1,6,2,7,1,0,0,1,4120.0,432.0,16.0,0,0.0,0
29821,5,1,5,0,1,1,0,0,0,0.0,0.0,17.0,1,20.0,0
29822,5,1,0,0,7,0,0,0,0,158.0,45.0,15.0,1,1.0,0
29823,5,1,5,2,1,0,0,1,0,2155.0,31.0,9.0,1,0.0,0
29824,5,1,11,2,2,0,0,1,1,2040.0,20.0,16.0,0,0.0,0
29825,5,1,4,0,0,0,0,0,0,2.0,3.0,16.0,1,20.0,0
29826,5,1,3,0,3,0,0,0,0,0.0,1.0,17.0,1,20.0,0
29827,5,1,9,2,3,0,0,0,0,0.0,0.0,17.0,1,20.0,0
29828,5,1,5,2,9,0,0,0,0,111.0,0.0,16.0,1,0.0,0
29829,5,1,8,2,5,0,0,0,1,4373.0,3.0,15.0,0,1.0,0
29830,5,1,0,2,9,1,0,0,1,2012.0,181.0,14.0,0,0.0,0
29831,5,1,12,0,0,0,0,0,1,1390.0,24.0,16.0,0,0.0,0
29832,5,0,3,2,2,0,0,0,0,629.0,8.0,15.0,1,0.0,0
29833,5,1,9,0,7,0,0,0,0,150.0,0.0,15.0,1,0.0,0
29834,5,1,5,0,0,0,0,1,0,116.0,17.0,15.0,0,20.0,0
29835,5,1,5,2,2,0,0,0,0,244.0,81.0,15.0,0,1.0,0
29836,5,1,9,2,5,0,0,0,0,2.0,3.0,15.0,1,20.0,0
29837,5,0,5,1,5,0,0,0,0,0.0,0.0,14.0,1,20.0,0
29838,5,0,1,0,3,0,0,0,0,1116.0,362.0,14.0,1,0.0,0
29839,5,1,6,2,7,0,0,0,1,4482.0,70.0,10.0,0,2.0,0
29840,5,1,11,0,6,0,0,0,0,112.0,0.0,14.0,0,0.0,0
29841,5,1,8,0,4,0,0,1,1,2647.0,140.0,14.0,0,0.0,0
29842,5,0,5,0,7,0,0,0,1,2630.0,70.0,14.0,0,1.0,0
29843,5,0,3,0,7,1,0,0,0,359.0,80.0,13.0,1,1.0,0
29844,5,1,8,2,4,0,0,0,1,1061.0,2.0,10.0,0,6.0,0
29845,5,1,3,2,8,0,0,0,0,1522.0,3.0,10.0,0,1.0,0
29846,5,1,0,0,5,0,0,0,1,2073.0,2.0,10.0,0,2.0,0
29847,5,1,8,1,9,2,0,0,0,1208.0,147.0,22.0,0,0.0,0
29848,5,1,6,0,7,1,2,1,0,678.0,373.0,81.0,1,1.0,0
29849,5,1,8,1,9,2,0,0,1,9192.0,10.0,44.0,0,0.0,0
29850,5,1,12,0,4,2,0,0,0,47.0,1.0,42.0,1,20.0,0
29851,5,1,3,2,1,2,0,0,0,696.0,5.0,128.0,0,0.0,0
29852,5,1,6,0,3,1,0,0,0,2061.0,90.0,79.0,0,6.0,0
29853,5,1,6,1,5,1,0,0,1,5074.0,6.0,23.0,0,9.0,0
29854,5,1,0,1,9,1,0,0,1,8605.0,240.0,51.0,0,0.0,0
29855,5,1,2,1,0,1,0,0,1,2029.0,72.0,36.0,0,0.0,0
29856,5,1,11,0,5,1,0,0,0,1729.0,259.0,135.0,0,2.0,0
29857,5,1,2,2,0,1,0,0,0,4161.0,38.0,49.0,0,0.0,0
29858,5,1,8,0,9,1,0,0,0,222.0,6.0,41.0,1,0.0,0
29859,5,1,9,1,5,1,0,0,1,2106.0,0.0,21.0,0,0.0,0
29860,5,1,6,1,4,1,0,0,0,373.0,0.0,28.0,1,20.0,0
29861,5,1,4,0,7,1,1,0,1,4482.0,129.0,155.0,0,1.0,0
29862,5,1,4,2,1,1,1,0,0,0.0,0.0,122.0,1,20.0,0
29863,5,1,6,1,3,1,0,1,1,2492.0,352.0,29.0,0,0.0,0
29864,5,1,1,2,4,1,0,0,0,1470.0,626.0,95.0,1,0.0,0
29865,5,1,9,0,7,1,0,0,1,2693.0,131.0,79.0,0,1.0,0
29866,5,1,1,2,0,1,1,0,0,313.0,44.0,50.0,1,0.0,0
29867,5,1,3,0,1,1,0,1,0,680.0,128.0,95.0,1,0.0,0
29868,5,1,8,0,9,1,0,0,0,435.0,183.0,120.0,1,20.0,0
29869,5,0,3,2,1,1,0,0,1,4500.0,68.0,21.0,0,0.0,0
29870,5,1,5,0,0,1,1,0,0,127.0,4.0,32.0,1,0.0,0
29871,5,1,3,1,7,1,0,0,1,2438.0,37.0,15.0,0,0.0,0
29872,5,0,0,0,7,1,0,1,0,0.0,0.0,38.0,1,20.0,0
29873,5,1,1,2,7,1,0,0,1,2178.0,0.0,101.0,0,0.0,0
29874,5,1,9,2,4,1,0,0,1,3034.0,1.0,109.0,0,0.0,0
29875,5,1,8,0,8,0,0,0,1,2750.0,1.0,93.0,0,2.0,0
29876,5,1,0,0,7,1,0,0,1,1866.0,192.0,122.0,0,0.0,0
29877,5,0,3,2,4,1,0,0,1,4672.0,260.0,28.0,0,1.0,0
29878,5,1,7,0,2,1,1,1,0,268.0,57.0,156.0,1,0.0,0
29879,5,0,6,1,4,1,0,0,0,7248.0,370.0,45.0,0,1.0,0
29880,5,0,3,1,1,1,0,0,0,5940.0,554.0,155.0,0,1.0,0
29881,5,1,0,2,3,1,0,1,0,85.0,33.0,114.0,1,20.0,0
29882,5,1,4,0,3,1,0,1,1,3197.0,466.0,73.0,0,0.0,0
29883,5,1,7,1,4,1,0,0,1,3472.0,531.0,144.0,0,1.0,0
29884,5,0,8,0,1,1,0,0,0,326.0,25.0,93.0,1,1.0,0
29885,5,1,7,0,4,1,0,0,0,182.0,173.0,72.0,0,20.0,0
29886,5,1,6,1,3,1,0,0,1,2462.0,0.0,16.0,0,0.0,0
29887,5,0,6,0,2,1,0,0,1,3328.0,22.0,29.0,0,1.0,0
29888,5,1,4,1,3,0,0,0,1,2964.0,91.0,84.0,0,2.0,0
29889,5,1,0,0,4,1,0,0,1,9596.0,598.0,148.0,0,0.0,0
29890,5,1,6,1,7,1,0,0,1,3309.0,25.0,43.0,0,0.0,0
29891,5,0,12,2,3,1,1,1,1,3507.0,9.0,16.0,0,11.0,0
29892,5,1,6,0,6,1,0,0,1,5126.0,12.0,22.0,0,0.0,0
29893,5,0,1,0,9,1,0,0,1,12249.0,1609.0,147.0,0,0.0,0
29894,5,1,5,2,1,0,0,0,0,1557.0,62.0,149.0,0,1.0,0
29895,5,1,1,0,1,1,1,1,0,381.0,0.0,45.0,0,1.0,0
29896,5,1,6,2,2,1,0,0,1,14827.0,175.0,106.0,0,0.0,0
29897,5,1,10,2,6,1,2,0,1,1921.0,15.0,50.0,0,0.0,0
29898,5,1,10,2,2,1,0,0,0,0.0,67.0,29.0,1,20.0,0
29899,5,1,5,0,7,1,0,0,1,4346.0,99.0,150.0,0,3.0,0
29900,5,1,2,1,7,1,0,0,1,6632.0,418.0,25.0,0,0.0,0
29901,5,1,1,1,6,1,0,0,1,2714.0,268.0,22.0,0,0.0,0
29902,5,0,8,1,9,1,0,0,1,5041.0,225.0,87.0,0,0.0,0
29903,5,1,0,1,9,2,0,0,1,4890.0,111.0,59.0,0,1.0,0
29904,5,1,11,1,4,0,0,0,0,0.0,0.0,49.0,1,20.0,0
29905,5,1,8,1,9,1,1,0,0,0.0,0.0,155.0,1,20.0,0
29906,5,1,4,2,1,1,0,0,0,978.0,102.0,58.0,0,2.0,0
29907,5,0,4,0,6,1,1,0,1,4271.0,454.0,63.0,0,1.0,0
29908,5,0,9,2,7,0,1,0,0,4.0,0.0,100.0,0,0.0,0
29909,5,1,8,0,9,1,0,0,1,8052.0,408.0,67.0,0,1.0,0
29910,5,1,6,1,3,1,1,0,0,1260.0,239.0,21.0,0,0.0,0
29911,5,1,7,2,8,1,0,0,1,9358.0,573.0,126.0,0,3.0,0
29912,5,1,11,2,0,1,0,0,0,0.0,0.0,42.0,1,20.0,0
29913,5,1,11,1,7,0,0,0,1,5035.0,144.0,53.0,0,0.0,0
29914,5,1,8,0,5,0,0,0,1,1329.0,1.0,78.0,0,2.0,0
29915,5,1,6,2,2,1,0,1,1,6080.0,281.0,17.0,0,0.0,0
29916,5,1,6,0,1,1,0,1,1,16305.0,941.0,64.0,0,0.0,0
29917,5,1,6,1,9,2,0,0,0,3321.0,75.0,114.0,1,0.0,0
29918,5,0,9,0,5,1,0,0,0,646.0,0.0,31.0,1,0.0,0
29919,5,1,12,0,3,1,0,0,0,2292.0,146.0,28.0,1,2.0,0
29920,5,0,9,2,3,1,0,0,1,7403.0,76.0,65.0,0,0.0,0
29921,5,1,6,2,2,1,0,1,0,906.0,384.0,120.0,1,0.0,0
29922,5,1,6,2,4,1,0,0,1,4560.0,61.0,98.0,0,0.0,0
29923,5,1,1,2,4,1,0,0,1,2672.0,21.0,18.0,0,1.0,0
29924,5,0,1,2,7,1,0,1,0,911.0,0.0,29.0,0,0.0,0
29925,5,1,7,2,0,1,0,0,0,0.0,0.0,128.0,1,20.0,0
29926,5,1,11,0,3,0,0,0,1,2149.0,31.0,17.0,0,2.0,0
29927,5,1,8,0,8,1,2,0,0,18.0,0.0,16.0,1,0.0,0
29928,5,1,8,2,4,1,0,0,1,3803.0,29.0,22.0,0,1.0,0
29929,5,1,3,1,8,1,0,0,0,2496.0,427.0,17.0,1,2.0,0
29930,5,0,10,2,7,1,0,0,0,1179.0,56.0,25.0,1,0.0,0
29931,5,0,7,0,8,1,0,0,1,5971.0,399.0,28.0,0,0.0,0
29932,5,1,4,1,0,2,0,0,0,1398.0,194.0,25.0,1,0.0,0
29933,5,0,0,1,6,1,0,0,0,0.0,0.0,150.0,1,20.0,0
29934,5,1,7,1,5,1,1,0,1,4678.0,56.0,38.0,0,3.0,0
29935,5,0,12,2,2,0,0,0,0,0.0,0.0,77.0,1,20.0,0
29936,5,1,6,1,5,1,0,0,1,2085.0,29.0,32.0,0,1.0,0
29937,5,0,5,0,9,1,0,0,1,4838.0,130.0,66.0,0,0.0,0
29938,5,1,6,0,8,1,0,0,1,6581.0,110.0,35.0,0,0.0,0
29939,5,1,9,2,4,0,0,0,1,3192.0,297.0,135.0,0,0.0,0
29940,5,1,11,2,2,0,0,1,0,0.0,0.0,133.0,1,20.0,0
29941,5,1,6,2,7,0,0,0,1,2219.0,37.0,87.0,0,4.0,0
29942,5,0,3,1,5,1,0,0,1,5865.0,722.0,147.0,0,0.0,0
29943,5,1,10,0,7,1,3,0,0,649.0,29.0,51.0,0,1.0,0
29944,5,1,6,0,6,1,0,0,1,5623.0,25.0,32.0,0,10.0,0
29945,5,1,6,1,1,1,0,0,1,9436.0,195.0,22.0,0,0.0,0
29946,5,1,5,0,3,1,0,1,0,6.0,0.0,99.0,0,20.0,0
29947,5,0,2,2,1,1,0,0,1,4565.0,22.0,4.0,0,0.0,0
29948,5,0,4,0,0,0,3,0,0,418.0,196.0,67.0,0,0.0,0
29949,5,0,4,2,6,0,0,0,1,3805.0,133.0,115.0,0,0.0,0
29950,5,1,5,1,5,1,0,0,0,634.0,75.0,135.0,1,0.0,0
29951,5,1,8,0,5,1,0,0,0,264.0,17.0,16.0,1,0.0,0
29952,5,1,9,2,6,1,0,0,1,3203.0,76.0,28.0,0,0.0,0
29953,5,0,6,1,2,0,0,1,0,1070.0,179.0,43.0,1,0.0,0
29954,5,1,2,1,8,1,0,0,0,0.0,0.0,21.0,1,20.0,0
29955,5,0,3,2,1,1,0,0,0,593.0,223.0,155.0,1,0.0,0
29956,5,1,3,2,2,1,0,0,1,5483.0,122.0,50.0,0,2.0,0
29957,5,0,3,1,3,1,0,0,1,2576.0,9.0,38.0,0,1.0,0
29958,5,1,11,0,0,0,0,0,0,1565.0,317.0,22.0,0,0.0,0
29959,5,1,4,0,2,0,0,0,0,2902.0,321.0,136.0,1,1.0,0
29960,5,1,12,1,2,0,0,0,1,4798.0,122.0,51.0,0,0.0,0
29961,5,1,11,0,5,1,0,0,1,3319.0,352.0,45.0,0,0.0,0
29962,5,1,0,0,6,1,2,0,1,4260.0,194.0,148.0,0,0.0,0
29963,5,1,5,2,1,1,0,0,1,6655.0,146.0,84.0,0,0.0,0
29964,5,1,7,2,0,1,0,0,1,2572.0,131.0,147.0,0,2.0,0
29965,5,1,8,0,2,1,0,0,0,1747.0,152.0,64.0,1,0.0,0
29966,5,1,2,2,7,0,2,0,0,1393.0,188.0,58.0,0,8.0,0
29967,5,0,8,0,8,0,0,0,1,2355.0,4.0,63.0,0,1.0,0
29968,5,1,7,0,9,0,0,0,1,2451.0,356.0,101.0,0,0.0,0
29969,5,1,5,0,2,1,0,1,0,296.0,0.0,38.0,1,20.0,0
29970,5,1,0,2,7,0,0,0,1,3672.0,187.0,102.0,0,0.0,0
29971,5,1,5,2,3,0,0,0,1,1774.0,85.0,106.0,0,7.0,0
29972,5,1,9,0,8,0,0,0,1,4398.0,82.0,17.0,0,4.0,0
29973,5,0,5,1,0,0,0,0,1,2708.0,41.0,67.0,0,0.0,0
29974,5,0,8,0,1,0,0,0,0,0.0,0.0,70.0,1,20.0,0
29975,5,1,0,1,8,0,0,0,1,2089.0,24.0,9.0,0,2.0,0
29976,5,0,10,2,7,1,0,0,1,6487.0,173.0,28.0,0,0.0,0
29977,5,0,8,0,9,0,0,0,0,492.0,85.0,150.0,1,0.0,0
29978,5,1,3,2,1,1,0,0,0,296.0,74.0,38.0,0,20.0,0
29979,5,1,8,2,9,1,0,0,1,3061.0,28.0,23.0,0,0.0,0
29980,5,1,7,1,7,2,0,0,1,13973.0,563.0,101.0,0,0.0,0
